time,Adult_Susceptible,Adult_Exposed,Adult_Infected,Adult_Hospitalizations,Adult_Critical,Adult_Recovered,Adult_Dead,Adult_New_Incidence,Adult_New_Hospitalization,Adult_New_Critical,Elderly_Susceptible,Elderly_Exposed,Elderly_Infected,Elderly_Hospitalizations,Elderly_Critical,Elderly_Recovered,Elderly_Dead,Elderly_New_Incidence,Elderly_New_Hospitalization,Elderly_New_Critical,Pediatric_Susceptible,Pediatric_Exposed,Pediatric_Infected,Pediatric_Hospitalizations,Pediatric_Critical,Pediatric_Recovered,Pediatric_Dead,Pediatric_New_Incidence,Pediatric_New_Hospitalization,Pediatric_New_Critical,Total_Susceptible,Total_Exposed,Total_Infected,Total_Hospitalizations,Total_Critical,Total_Recovered,Total_Dead,Total_New_Incidence,Total_New_Hospitalization,Total_New_Critical,Population
86,7016757.540702265,4294.80925156533,3386.6634185143866,35.25172827322969,6.173075084931867,12632.545245477777,2.125918820250656,19935.568637735905,151.41744660344736,16.52768471675734,1515827.3705145237,725.0994029241942,570.9505411323086,27.5660279050524,9.729826579636075,2004.0063052288385,8.969391706450146,3346.3214954764803,113.73822514574833,24.785156096711557,10236805.543610182,2980.004303907539,2347.058290861749,0.18499688578981388,0.011327805492167758,8402.498897058922,0.001753299804019979,13729.759569819296,0.7622129564371647,0.028860803532367547,18769390.45482697,7999.9129583970625,6304.6722505084435,63.002753064071904,15.91422947006011,23039.050447765538,11.09706382650482,37011.64970303168,265.91788470563284,41.34170161700126,18806824.10453
87,7015144.2399835875,4633.26584591448,3655.8962815201976,38.106230693870614,6.674957574799692,13634.635370676997,2.2906700332285457,21548.869356413572,163.43741526240717,17.832166400981993,1515554.4479581327,782.7217375989288,616.6711290016942,29.812738948916635,10.530964348119774,2169.784045933963,9.723436035702392,3619.2440518673257,123.15388159915237,26.85195131575916,10235684.291387318,3216.467076262924,2534.7733198836227,0.20005040080270411,0.012259738220559207,9099.55718574902,0.001900647651863584,14851.011792682242,0.825374695586605,0.031266214739195046,18766382.97932904,8632.454659776333,6807.3407304055145,68.11902004358996,17.218181661140026,24903.97660235998,12.016006716582801,40019.12520096314,287.4166715571462,44.715383931480346,18806824.10453
88,7013425.669418238,4979.250064946436,3943.282527276542,41.17270091542422,7.216968997184252,14716.048853049733,2.4688065777606565,23267.43992176308,176.4092806852582,19.241993346138443,1515263.5076439397,841.7094138424052,665.5219857668919,32.228024339977864,11.396106040248892,2348.7893367097868,10.539499361053151,3910.184366060364,133.3207022971954,29.08684846748274,10234489.168855662,3458.4726885845002,2735.3030965405087,0.21622857415719005,0.013265746085855661,9852.12698479072,0.0020601025142100433,16046.134324338487,0.8935639987163119,0.033866771227956095,18763178.34591784,9279.432167373341,7344.107609583943,73.61695382955928,18.626340783518998,26916.96517455024,13.010366041328018,43223.75861216193,310.6235469811699,48.36270858484914,18806824.10453
89,7011577.343761134,5352.297476418544,4248.73290951579,44.45765184403169,7.801606967294708,15881.814544290275,2.6613898311939743,25115.76557886713,190.39339440245635,20.764835670848502,1514950.3651201911,905.3814115597377,717.4978462307577,34.81744504702227,12.329380959650605,2541.878303911513,11.422502100318882,4223.326889809,144.28711147906594,31.50223568886157,10233203.01495372,3719.6468483643694,2948.6195789975945,0.23356785086739876,0.01435056748791945,10663.771647881324,0.0022326199791813666,17332.288226281624,0.9671031964620609,0.03667676727973311,18759730.723835044,9977.325736342651,7914.850334744143,79.50866474192135,20.145338494433233,29087.464496083114,14.086124551492036,46671.380694957756,335.6476090779843,52.3037481269898,18806824.10453
90,7009590.133906469,5753.635420880242,4574.636423407145,47.971325483033006,8.431337257805769,17137.431381584167,2.8695449200764385,27102.97543353247,205.455789933922,22.4086425190996,1514613.4264849385,973.9622353001859,773.0141966043284,37.58954108641865,13.334884115165409,2749.986996447493,12.377671508049712,4560.265525061641,156.10616353546567,34.11098183560483,10231819.316004591,4000.900616734838,3176.4222279066416,0.2521245214880569,0.015518892667777371,11538.394268139427,0.002419214695485731,18715.98717540976,1.0463453139407504,0.039711039622634677,18756022.876395997,10728.498272915265,8524.072847918114,85.81299109093972,21.781740265638955,31425.812646171085,15.249635642821636,50379.22813400387,362.6082987833284,56.559335394327064,18806824.10453
91,7007454.230844295,6184.779335052479,4923.133014291284,51.72848335243342,9.108763180081683,18489.03443853064,3.0944612994666727,29238.878495706387,221.67018224612505,24.18181429806708,1514250.9755954132,1047.727225451015,832.4460301933524,40.55646439319689,14.41694809767914,2974.1592006997926,13.410545751836308,4922.716414586873,168.8371399155035,36.92671519982006,10230331.060831562,4303.35263183928,3420.243048652777,0.27197893844855464,0.01677567823117531,12480.355292368773,0.002620961028920967,20204.24234843854,1.131684708856254,0.042985288520384975,18752036.26727127,11535.859192342774,9175.822093137413,92.55692668407887,23.542486955991997,33943.54893159921,16.507628012331903,54365.8372587318,391.6390068704848,61.151514786407525,18806824.10453
92,7005159.129606991,6647.474094068601,5296.23812945959,55.746890376639435,9.83673107639873,19943.346489944885,3.3373980842784303,31533.979733010394,239.1173743607167,26.093334183850697,1513861.1704808616,1126.9928827189012,896.1490744249703,43.73279704845993,15.580313799203392,3215.5394611533907,14.526999993645802,5312.521529138572,182.54510858501374,39.964038005208955,10228730.726396816,4628.2893173479015,3681.5337301560116,0.2932275814855834,0.018126344001252428,13494.439542756882,0.002838998034110552,21804.57678318432,1.2235540683327424,0.04651632434235795,18747751.02648467,12402.756294135404,9873.920934040572,99.77291500658495,25.435171219603376,36653.32549385516,17.867237075958343,58651.078045333285,422.88603701406316,66.10388851340201,18806824.10453
93,7002693.608616717,7143.654549484941,5695.925208305628,60.04641507218672,10.61838644609027,21507.656472858667,3.5996911163592915,33999.50072328387,257.88499284313684,28.152858727539368,1513442.0388707488,1212.1104581937923,964.4739138655202,47.13485515372668,16.830222840493214,3475.3704083542384,15.733280843445195,5731.653139251216,197.30074605517197,43.238676663419106,10227010.2599022,4977.138469582427,3961.723624997883,0.31597837123511685,0.019576878878745266,14585.842553434868,0.0030745360177523175,23525.04327780131,1.3224231523604855,0.05032223905626844,18743145.907389667,13332.90347726116,10622.12274716903,107.49724859714851,27.468186165462228,39568.86943464777,19.336046495822238,63256.1971403364,456.50816205066934,71.44185763001474,18806824.10453
94,7000045.6881741015,7675.427973036967,6124.18188934445,64.64854332884455,11.457203586731426,23189.82279439968,3.8827622026916555,36647.421165899366,278.06752510954203,30.370792548602964,1512991.4700738583,1303.4633167828395,1037.7756887577586,50.78031865798684,18.172468157793947,3754.9940929812274,17.036050804141233,6182.221936141748,213.18039831758233,46.7676069595494,10225161.045895979,5351.45825682381,4262.259570076699,0.3403481654934314,0.02113389812918309,15760.17464619242,0.0033288650845801075,25374.257284021638,1.4287991449931146,0.054422548974984164,18738198.204143938,14330.349546643616,11424.217148178908,115.76921015232483,29.650805642654557,42704.99153357333,20.92214187191747,68203.90038606276,492.67672257211746,77.19282205712734,18806824.10453
95,6997097.714497395,8336.895707710213,6594.962519538235,69.58910753702958,12.35709831054144,24999.402286194258,4.188123315694511,39595.39484260597,299.7799824282615,32.75842160571361,1512489.335469381,1417.1148076285535,1118.4504905805961,54.69831216050378,19.61357941238991,4056.0369397972763,18.44241103974847,6684.356540619069,230.2769315570774,50.569277675340764,10223100.541411327,5817.145500629224,4592.962076073213,0.3665301540941489,0.022804855261147873,17024.26125360228,0.0036033591804222886,27434.761768673256,1.543299095401564,0.05883844706537076,18732687.591378104,15571.156015967992,12306.375086192043,124.6539498516275,31.9934825781925,46079.70047959381,22.634137714623403,73714.5131518983,531.6002130807404,83.38653772811975,18806824.10453
96,6993910.477047648,9042.49175874317,7118.739436336416,74.94544253248286,13.323512248608031,26950.614735531784,4.517406960529924,42782.632292352995,323.1937083803851,35.3291454859589,1511945.8615937463,1538.5498902370632,1208.3096021580213,58.95094277062371,21.1625665188837,4380.897371483273,19.96004308587872,7227.830416253745,248.7281304191395,54.665591976080016,10220870.787332686,6314.604833757408,4961.247688287321,0.39493780484069757,0.02460006016565514,18388.239887901324,0.003899503804962117,29664.515847314866,1.6668397691462236,0.06359509821527631,18726727.12597408,16895.64648273764,13288.296726781757,134.29132310794728,34.51067882765739,49719.751994916376,24.481349550213608,79674.9785559216,573.5886785686707,90.05833256025419,18806824.10453
97,6990464.268492822,9798.409035795603,7694.133500448382,80.7833732207574,14.363740553591732,29058.278787735784,4.8724094258410116,46228.840847179956,348.4871449462536,38.09901598793194,1511357.566034824,1668.866672605565,1307.150901209663,63.59143382915101,22.831456569977643,4732.088096222246,21.597414739699897,7816.125975176305,268.67787943555845,59.082789913753494,10218457.565606909,6848.321277322144,5366.268588233689,0.42592475113497047,0.026533295151464804,19862.69103055471,0.00421893552276892,32077.737573092352,1.8003777587180505,0.06872265037915401,18720279.400134552,18315.59698572331,14367.552989891734,144.80073180104338,37.22173041872084,53653.057914512734,26.47404310106368,86122.70439544861,618.9654021405302,97.2505285520646,18806824.10453
98,6986738.38853056,10610.169683223174,8321.551798842564,87.15303237052457,15.486130365517957,31337.10503578822,5.255128851618186,49954.72080944162,375.8373221103075,41.08612117769873,1510720.7774822712,1809.055507682678,1415.0799459594195,68.66082029121867,24.63401916487238,5112.120274005406,23.363960625363557,8452.91452772896,290.269486522374,63.850476829116595,10215845.891300606,7422.3356902304795,5808.438620135896,0.4597626988749158,0.028620334536693205,21458.14462251785,0.004563476851273878,34689.411879394494,1.9448647598635553,0.07425510304943199,18713305.05731344,19841.56088113633,15545.07036493788,156.27361536061815,40.14876986492703,57907.36993231148,28.623652953833016,93097.04721656507,668.0516733925451,105.01085310986475,18806824.10453
99,6982710.961769372,11482.949599743664,9002.620681508599,94.09679985521706,16.699577566335144,33802.11312681337,5.667785141388567,53982.14757062858,405.42494213721193,44.31017928194547,1510031.602340902,1960.0547059604762,1532.4142437214825,74.19423196102703,26.584969918677917,5523.571338017988,25.27017951843266,9142.089669098086,313.64976540366735,69.0009902149363,10213019.876201607,8040.47338116839,6289.040150242489,0.49668346094877824,0.03087801767089602,23185.380950349943,0.004935154826934396,37515.42697839427,2.101274779753578,0.08022956594023999,18705762.440311883,21483.47768687253,16824.07507547257,168.78771527719286,43.31542550268396,62511.0654151813,30.94289981464816,100639.66421812093,721.1759823206329,113.391399062822,18806824.10453
100,6978358.79272958,12421.788642363503,9739.828911467963,101.65406385789606,18.013295629687992,36468.91886662092,6.112830480912072,58334.31661042089,437.43787534625386,47.792358918886286,1509285.8973596583,2122.7869531716387,1659.623176878064,80.22467675763673,28.6996090659169,5969.132545685278,27.327688783238358,9887.794650341775,338.97187563925206,74.56912968757995,10209962.617069611,8706.493538426092,6809.9774150048415,0.536904232712153,0.033323827008001385,25055.639592688553,0.005336211170273722,40572.68611039038,2.270623006926925,0.0866859387107386,18697607.30715885,23251.06913396123,18209.429503350868,182.41564484824494,46.746228522612896,67493.69100499475,33.445855475320705,108794.79737115304,778.6803739924329,122.44817454517698,18806824.10453
101,6973657.222532077,13431.74010185153,10536.30007221134,109.86415680949344,19.4367346994926,39353.95278451662,6.592957835695184,63035.88680792417,472.0738161712765,51.55523970706647,1508479.242317006,2298.1854446134926,1797.289993316726,86.7853818012455,30.993702169628325,6451.645901361259,29.549269731856466,10694.449692994209,366.3975053759194,80.5921138262651,10206656.08375382,9424.196690608283,7373.620360143932,0.5806432394531719,0.0359757457434436,27080.779987332986,0.005769110707491621,43879.21942618111,2.453980295820368,0.0936668528183598,18688792.5486029,25154.12223707331,19707.210425671998,197.2301818501921,50.46641261486437,72886.37867321087,36.14799667825914,117609.5559270995,840.9253018430162,132.24102038614993,18806824.10453
102,6968398.37511482,14677.035240365967,11416.255079468008,118.79051787420623,20.97976394308729,42476.56252175188,7.111101778292556,68294.73422518144,509.5657509184504,55.622998835167806,1507575.689335071,2514.5600377077362,1949.6292472429386,93.92908996392805,33.48378609196473,6974.451634401041,31.948879521477053,11598.002674929086,396.11728491380023,87.10990610679416,10202953.04866979,10309.57614094755,7997.220118733093,0.6282484247723075,0.038852606517231346,29274.784912955187,0.006236542988186847,47582.25451021011,2.6526091527543034,0.10121803639909982,18678927.11311968,27501.171419021255,21363.10444544404,213.3478562629066,54.50240264156925,78725.7990691081,39.066217842757794,127474.99141032064,908.3356449850049,142.83412297836108,18806824.10453
103,6962681.184281051,16012.323730147693,12398.455748698689,128.56920932589037,22.65458768836911,45864.251304688085,7.670478401304528,74011.92505895003,550.2452871832659,60.02352184019136,1506591.9047664788,2747.0916962608517,2119.938281542807,101.7668952223178,36.19028378660526,7542.25824244178,34.54184426700414,12581.787243521367,428.4015091298633,94.16865382553074,10198921.947935967,11260.864653669076,8694.26283786912,0.6804563416922601,0.04197768148586279,31657.498577013517,0.006741459472699619,51613.35524403436,2.8683018659494395,0.10939227621285898,18668195.036983497,30020.28008007762,23212.656868110615,231.01656088990043,58.88684915646023,85064.00812414338,42.219064127781365,138207.06754650577,981.5150981790786,154.30156794193496,18806824.10453
104,6956466.243938959,17449.55496582117,13481.444943846356,139.31844513512007,24.476403345930375,49545.79598646444,8.274656428435522,80226.86540104145,594.4592275225264,64.78940736070014,1505520.7866554165,2997.9501063242556,2308.054255656054,110.39623241684042,39.13859639397995,8160.020960029921,37.345203762566896,13652.90535458362,463.5338870228687,101.82235879222245,10194533.792276965,12286.929069851552,9464.051751452766,0.7379115511487664,0.04537993136951608,34249.73950310921,0.007287139446084216,56001.51090303549,3.102938067755931,0.11825132583035826,18656520.822871342,32734.43414199698,25253.550950955174,250.45258910310926,63.66037967127985,91955.55644960357,45.6271473304485,149881.28165866056,1061.096052613151,166.73001747875296,18806824.10453
105,6949712.0703065,18999.509267796195,14666.934069475228,151.13136500305444,26.462114125893827,53550.074597207495,8.927619892721536,86981.03903350058,642.5554468072826,69.95698557772312,1504354.822789456,3269.121606457366,2514.3681853699704,119.89512862835406,42.35704668608274,8832.7492365789185,40.37801682341618,14818.869220544108,501.8004323379948,110.13133327577779,10189757.916547032,13395.886145383261,10308.161294147503,0.8011283016675506,0.049091623832156414,37072.48109626454,0.007877248487836169,60777.3866329693,3.3584104758779123,0.12786410871051812,18643824.80964299,35664.51701963682,27489.463548992702,271.82762193307605,68.86825243580873,99455.30493005096,49.31351396462556,162577.294887014,1147.7142896211553,180.21618296221143,18806824.10453
106,6942712.262442827,20376.956014414718,15920.48616487662,164.04742372066298,28.62915488131346,57903.094344336,9.633794944700101,93980.84689717401,694.8469516083289,75.56527500003594,1503144.4305997915,3511.3833169321315,2733.0277390820947,130.29917328264835,45.875001217591745,9565.014679158643,43.66150053567368,16029.261410208783,543.4607275616954,119.16055587390434,10184800.9009494,14386.135821808946,11202.598816741984,0.8703373410519815,0.053146158745139,40144.73559268657,0.008515864541806018,65734.40223060183,3.636433424315965,0.13830480416319918,18630657.593992017,38274.4751531558,29856.112720700698,295.2169343443633,74.55730225765035,107612.84461618122,53.30381134491559,175744.51053798464,1241.9441125943404,194.86413567810348,18806824.10453
107,6935542.710299066,21558.47670431523,17179.41632745314,177.92779900396124,30.99132504626696,62615.18886604177,10.398019074728806,101150.39904093507,751.4569895689697,81.65166564612164,1501902.6150222428,3720.558088567203,2953.2629662153176,141.5011962929073,49.716098870222766,10358.819738009728,47.21889980202807,17271.076987757406,588.6234199384587,128.9726810811897,10179716.03032762,15240.62740567484,12103.245126395726,0.9448182973530684,0.057570269313782424,43474.38872429164,0.009207451696477133,70819.27285238057,3.9377140229241436,0.14964478627855377,18617161.35564893,40519.66219855727,32235.92442006418,320.3738135942216,80.7649941858035,116448.39732834313,57.62612632845335,189240.74888107303,1344.0181235303526,210.77399151358992,18806824.10453
108,6928290.041742325,22517.19146566964,18390.26110762332,192.49011817767942,33.553521856466475,67680.3460054745,11.225378875111344,108403.0675976767,812.311271923912,88.24586154183045,1500644.3255768975,3891.82557896367,3165.8436877531726,153.27837425707304,53.8896414213965,11213.454419121159,51.0747315863663,18529.366433102834,637.2391877327882,139.6181613365899,10174564.537134118,15939.67538856673,12972.304058755672,1.023081401599448,0.06237412571571213,47057.691186319724,0.009956713649392986,75970.76604588308,4.261906645792288,0.16194126220964203,18603498.90445334,42348.69243320004,34528.40885413216,346.7915738363519,87.50553740357869,125951.49161091539,62.31006717512704,202903.20007666262,1453.8123663024926,228.02596414063,18806824.10453
109,6921047.5342201,23227.19462219029,19506.229220087673,207.3634990494224,36.308973648117444,73078.35786797872,12.12093694736093,115645.57511990155,877.1642693301285,95.36578295955752,1499385.7559555136,4020.4944301794017,3362.641857633927,165.33578042582033,58.38600791925508,12125.824474646688,55.25350368152117,19787.936054486614,689.121034196443,151.12851088316248,10169412.738582028,16464.11841318592,13776.50489652117,1.1031583614738385,0.06754608735612339,50880.75981547178,0.010768345373252034,81122.56459797306,4.607749183246713,0.17522954108864372,18589846.028757643,43711.80746555561,36645.375974242765,373.8024378367166,94.76252765472864,136084.9421580972,67.38520897425535,216556.07577236122,1570.8930527098182,246.66952338380864,18806824.10453
110,6913501.764040806,24024.505846318025,20533.21321667258,222.17830496694967,39.23880988055558,78781.11969036497,13.089430992234242,123191.34529919528,945.6756732077628,103.0156695154533,1498072.3561062699,4164.878867714257,3544.6471188075484,177.37826303917424,63.17585478220428,13091.477504697528,59.77829468974206,21101.33590373045,744.0051990496316,163.513122401621,10164037.404385276,17052.660112313253,14519.905151023302,1.183081148867307,0.07305181912845207,54924.065751661576,0.011646758525142702,86497.89879472464,4.973469236464888,0.1895194043798791,18575611.52453235,45242.04482634553,38597.76548650343,400.73964915499124,102.48771648188831,146796.66294672407,72.87937244050144,230790.57999765038,1694.6543414938594,266.71831132145417,18806824.10453
111,6905652.34621582,24887.830439013655,21512.05670990571,236.7477547533879,42.31692633012934,84769.67629268448,14.135001494212597,131040.76312418154,1017.6168418698581,111.18961771347202,1496703.8428797044,4321.331491488572,3718.932712878828,189.25708781165812,68.21798376464204,14107.440393575009,64.66946077712946,22469.84913029584,801.7175227752466,176.76496430693908,10158437.48949978,17690.328433061193,15231.456839859402,1.2618570310637278,0.07884336717848345,59174.67511107154,0.012595831995897633,92097.81368022235,5.357890773812923,0.2048016871374598,18560793.678595304,46899.490363563425,40462.44626264394,427.26669959610973,110.61375346194987,158051.791797331,78.81705810333796,245608.42593469974,1824.6922554189177,288.15938370754856,18806824.10453
112,6897496.172494075,25803.510328752163,22469.229164668523,251.02572916072927,45.51667443317155,91034.39384751994,15.261101392046504,139196.93684592654,1092.8724592503074,119.8778297813186,1495279.4541109656,4487.523839899622,3890.092102621387,200.93639145884913,73.47024047589991,15172.271121505479,69.94420307341537,23894.23789903465,862.1750637708249,190.8707531634151,10152609.994980501,18367.554697039628,15929.951821032342,1.3392446056151743,0.08487169932172703,63626.363946295794,0.013618828590520425,97925.30819950128,5.760444310153799,0.2210599852269313,18545385.62158554,48658.58886569141,42289.273088322254,453.3013652251936,119.07178660839318,169833.02891532122,85.21892329405239,261016.48294446248,1960.807967331286,310.9696429299606,18806824.10453
113,6889028.354580113,26762.81600717299,23421.90876367239,265.0408771022366,48.81440609022573,97571.70417211083,16.470533740095185,147664.75475988875,1171.4008037094893,129.07034192049477,1493798.1114358008,4661.97873541421,4061.1161571773305,212.44035346568873,78.89530080295334,16285.533286560862,75.61674077842693,25375.58057419947,925.3542728162695,205.81703066396216,10146550.631014496,19078.26117146474,16627.616238722578,1.415401919800782,0.09109335597210275,68277.27354161421,0.014718428729629987,103984.67216550601,6.180954785168834,0.23827764326840262,18529377.09703041,50503.05591405194,44110.6411595723,478.8966324877261,127.80080024915118,182134.5110002859,92.10199294725174,277025.0074995942,2102.936031310928,335.1256502277253,18806824.10453
114,6880242.85305019,27760.175304178327,24381.283937650063,278.8573159513013,52.19091007230327,104381.98327185881,17.76555010041398,156450.2562898112,1253.2078925691285,138.7589402441127,1492258.5289901588,4843.764242122686,4233.962969638894,223.82167893727618,84.46302300128603,17447.45233327498,81.69877286630673,26915.163019841428,991.270281363857,221.59329067895794,10140254.259433936,19818.60899196077,17332.445685296476,1.490676620775543,0.09747314948329472,73128.3850222185,0.01589681973438731,110281.04374606571,6.6195035573188985,0.25644134682716785,18512755.641474284,52422.548538261784,45947.69259258543,504.16967150935307,136.7514062230726,194957.82062735228,99.4802197864551,293646.46305571834,2251.0976774903042,360.6086722698978,18806824.10453
115,6871132.880845283,28792.04909915416,25354.647558652134,292.552527139671,55.63163713713516,111468.19970279878,19.147969836967906,165560.22849471882,1338.331037868221,148.93796734069576,1490659.2831574222,5032.299537427694,4409.918865413877,235.14388893787287,90.15082338374864,18658.6956978618,88.20003955307743,28514.40885257807,1059.9637450720697,238.19329735221274,10133715.17764871,20586.202914227575,18049.686024444913,1.5654879795484788,0.103984592802219,78182.54996424277,0.01715580430391653,116820.1255312919,7.076340696376165,0.27554263584138433,18495507.341651414,54410.551550809425,47814.252448510924,529.2619040570924,145.88644511368602,208309.44536490337,107.36516519434926,310894.7628785888,2405.3711236366667,387.40680732874984,18806824.10453
116,6861691.176385578,29856.18268012358,26346.789644075496,306.2045834457155,59.126394297126566,118835.01035728234,20.619295199493806,175001.93295442374,1426.82786289265,159.60457746059103,1488998.859939462,5227.225372939331,4589.838841214316,246.47105436799666,95.94319206777323,19920.224745795997,95.12886415276444,30174.832070538174,1131.4920425882792,255.61551033773767,10126927.311059443,21379.560939423453,18782.81865631732,1.6402586932778833,0.11060933421264936,83443.84315988551,0.018496905219295073,123607.99212055896,7.551826421389884,0.2955783864056001,18477617.347384483,56462.96899248636,49719.44714160713,554.31589650699,155.18019569911246,222199.07826296386,115.76665625747754,328784.7571455209,2565.871731902319,415.5156661847343,18806824.10453
117,6851910.178287075,30951.141311214586,27360.858687331,319.8861475420679,62.66871244420871,126488.19537797724,22.180816417787614,184782.93105292687,1518.7694577747534,170.75861640101357,1487275.685311863,5428.3237936021205,4774.294948828894,257.8629822605922,101.83067032987357,21233.20165406838,102.49264904737724,31898.006698137237,1205.9238012867695,273.862894624215,10119884.33608799,22197.78514999859,19534.169272147545,1.7153828931988997,0.11733597868962493,88917.16002953252,0.019921461034742273,130650.96709201156,8.046394673939853,0.3165505890370477,18459070.19968693,58577.2502548153,51669.32290830744,579.464512695859,164.6167187527719,236638.55706157815,124.69338692619961,347331.90484307567,2732.739653735463,444.9380616142657,18806824.10453
118,6841782.147841297,32075.997971205685,28398.938319834906,333.66153928804573,66.25518253416479,134434.27478764718,23.833698194576588,194910.96149870454,1614.2357465090881,182.4023792703001,1485488.1466182712,5635.4640744323115,4963.675660989189,269.3728531996829,107.80877669261929,22598.92574238026,110.2982840349056,33685.54539172896,1283.3351885690308,292.9425320207716,10112579.766507072,23040.340075759068,20305.31533233208,1.7912105114681625,0.12415885046985407,94607.94446477173,0.021430704849744655,137955.53667292965,8.560528490814175,0.3384658989673006,18439850.06096664,60751.802121397064,53667.92931315618,604.8256029991968,174.18811807725393,251641.14499479916,134.15341293433193,366552.04356336314,2906.131463568933,475.683377190039,18806824.10453
119,6831299.251873476,33230.137321106595,29462.40615767063,347.58602117429047,69.88479786633236,142680.26411918522,25.579049521913344,205393.85746652496,1713.3125445863554,194.54029305667376,1483634.6071512566,5848.568745782809,5158.247624009942,281.0466368137194,113.87694194209645,24018.79243410516,118.55247608990624,35539.084858743634,1363.80755636782,312.8651096664905,10105007.011856845,23906.913375420012,21097.339393283015,1.8680434819236589,0.13107676672142057,100522.01640837676,0.023025827922928725,145528.29132315633,9.094744400937815,0.3613350459507078,18419940.87088158,62985.61944230941,55717.99317496359,630.5007014699336,183.89281657515025,267221.07296166715,144.1545514397425,386461.2336484249,3086.2148453551135,507.76673776911497,18806824.10453
120,6820453.624039401,34413.12452508846,30552.170838038535,361.7060526850523,73.55836742548654,151233.50753930394,27.417978059089265,216239.48530060053,1816.0895566351167,207.17859501242606,1481713.4170500871,6067.590808602107,5358.196414240658,292.92328527338447,120.03755712973816,25494.26488785727,127.26200680988376,37460.27495991304,1447.4258355267157,333.6444001463193,10097159.420700174,24797.322484375418,21910.99622362236,1.946137113935128,0.13809194356257667,106665.45483474263,0.024708029266361776,153375.88247982715,9.649581838459016,0.3851722362261944,18399326.461789664,65278.03781806599,57821.363475901555,656.575475072372,193.73401649878727,283393.22726190387,154.7046928982394,407075.6427403407,3273.1649740002913,541.2081673949715,18806824.10453
121,6809237.410552298,35624.62095938977,31668.820770352097,376.06004862338443,77.27802682706566,160101.56735282118,29.351629690672503,227455.69878770414,1922.6590558179391,220.32503640045044,1479722.921529655,6292.499040344597,5563.652077943075,305.035327486344,126.29518034836241,27026.85493414959,136.4339200731398,39450.770480345105,1534.2774746604666,355.29678324304854,10089030.312874313,25711.454481529636,22746.8175630429,2.0257041343590405,0.14520908486167225,113044.5208693447,0.026478551774566546,161504.9903056882,10.225596186505793,0.4099946026073377,18377990.644956265,67628.574481264,59979.29041133807,683.1210802440875,203.71841626028973,300172.9431563155,165.81202831558687,428411.45957373746,3467.1621266649113,576.0318142461064,18806824.10453
122,6797642.806544043,36864.32843731609,32812.71896714201,390.679361116451,81.04682698449696,169292.1479856426,31.38121775721713,239050.30279595882,2033.114979704485,233.98861360200672,1477661.467505384,6523.268270640672,5774.705320519645,317.4096497411581,132.65586774548248,28618.10973531684,146.07566065234985,41512.22450461615,1624.451711757112,377.8408096076443,10080613.005139593,26649.226276159745,23605.178646335004,2.1069199358640405,0.15243461566762434,119665.60542465445,0.02833870896180908,169922.2980404097,10.823354041578343,0.4358217052857151,18355917.27918902,70036.82298411652,62192.60293399666,710.1959307934732,213.85512934564704,317575.86314561387,177.4852171185288,450484.8253409847,3668.3900455031753,612.2652449149367,18806824.10453
123,6785662.091783517,38131.94952237065,33984.06782095612,405.5892792951312,84.86839921009748,178813.03449346614,33.508041186433424,251031.01755648456,2147.5522001924105,248.17932156999302,1475527.4102875164,6759.872385928359,5991.418550367948,330.0682859564743,139.1266279338561,30269.600712531254,156.19515976590517,43646.28172248379,1718.0389754977195,401.2967987641089,10071900.836992826,27610.556059300176,24486.34349287777,2.1899278891636937,0.15977605840152848,126535.18664114925,0.030289901574338644,178634.46618717632,11.443429372061992,0.46267507414491493,18333090.33906386,72502.37796759918,64461.82986420184,737.8474931407692,224.1548032023551,335617.82184714667,189.73349085391294,473311.76546614466,3877.034605062192,649.9387954082468,18806824.10453
124,6773287.654411966,39427.164299295546,35182.94153578377,420.80991717257086,88.74670865926956,188672.05896958028,35.733497544203864,263405.4549280356,2266.0661280817535,262.90797084716644,1473319.1179187365,7002.280234652981,6213.831346612516,343.02911635408304,145.7150221405802,31982.91747282178,166.80089868184896,45854.57409126379,1815.1305675884844,425.68654601201195,10062887.186868884,28595.34668747079,25390.4874909349,2.2748440762642224,0.16724157437977624,133659.8077134326,0.032333629731161856,187648.11631111862,12.086401510092118,0.49057787169139483,18309493.959199585,75024.79122141932,66787.26037333118,766.1138776029181,234.62897237422953,354314.78415583464,202.566729855784,496908.145330418,4093.28309718033,689.0850947308697,18806824.10453
125,6760512.023494382,40749.61149271005,36409.310738478096,436.3570488526743,92.68584969505656,198877.06162878193,38.059087101458566,276181.0858456192,2388.752252034043,278.1860027143116,1471034.9774274726,7250.452237470964,6441.964560221236,356.30652978869364,152.42882811957028,33759.660499736805,177.90192719049296,48138.714582527755,1915.8182735802068,451.033017345184,10053565.496025378,29603.471902793415,26317.71429159712,2.361761724783688,0.17483958266183297,141046.0498874296,0.0344714967523257,196969.80715462432,12.752852728485486,0.51955455018509,18285112.496947233,77603.53563297442,69168.98959029645,795.0253403661517,245.28951739728868,373682.7720159483,215.99548578870386,521289.6075827713,4317.323378342735,729.7385746096807,18806824.10453
